27.09.2021	104.7
28.09.2021	105.05
01.10.2021	105.4
04.10.2021	106.55
05.10.2021	103.55
06.10.2021	103.9
07.10.2021	100.3
08.10.2021	102
11.10.2021	101
12.10.2021	99.12
13.10.2021	99.84
14.10.2021	100.35
15.10.2021	102.2
18.10.2021	99.06
19.10.2021	98.18
20.10.2021	95.52
21.10.2021	95.96
22.10.2021	96.32
25.10.2021	97.64
26.10.2021	97.44
27.10.2021	99.04
28.10.2021	97.16
